Lake_Name,Year,Month,Target_NDCI,Chl_A_Proxy,Turbidity_NDTI,NDWI_Shallow_Index,Surface_Temp_C,Air_Temp_C,Dewpoint_Temp_C,Rainfall_mm,Wind_Speed,Solar_Radiation,Evaporation,Runoff,Dynamic_Soil_Moisture,Static_Soil_Clay_Pct,Static_Soil_pH
Aliyar_Dam,2016,1,0.20524603422401422,1.5165020699798963,-0.01875013192576773,-0.1872163839992547,28.44336862232535,22.930190938860733,15.937909356667603,11.750671029090881,1.8759480481171271,,,,0.25417045538570715,31.068851251840947,5.693028964162985
Aliyar_Dam,2016,3,0.20258356948162304,1.5080998126660856,-0.014409363035388907,-0.18872511396371006,34.10543372503213,27.79651459451219,18.15892452800574,16.889765858650208,0.5952892206322329,,,,0.24630822075737843,31.068851251840947,5.693028964162985
Aliyar_Dam,2016,4,0.20969033810140164,1.5306536113898763,-0.010326514441179045,-0.1997964569751168,40.00295056878906,28.58409744545264,20.761891174316474,46.50658202171326,0.9678850979438922,,,,0.2511864980061849,31.068851251840947,5.693028964162985
Aliyar_Dam,2016,12,0.23688861521492457,1.6208493804129065,-0.024561703910348665,-0.21356954176926146,29.71985027776077,23.142900475122588,17.35378164339238,68.34766817092896,1.0324445567776408,,,,0.36915193920067135,31.068851251840947,5.693028964162985
Aliyar_Dam,2017,1,0.2018293792036563,1.5057299127404336,-0.004210304847946323,-0.19778714659703459,30.878321093257227,23.59533040036439,14.991191680798806,25.003860473632812,1.8281980543094627,,,,0.2697001016268166,31.068851251840947,5.693028964162985
Aliyar_Dam,2017,2,0.1982902243532549,1.4946683460190884,-0.0005335364117109953,-0.197777611834822,32.2264155514074,25.095733927166634,11.742233644213002,9.6997509598732,1.7008175081265424,,,,0.24029695420038133,31.068851251840947,5.693028964162985
Aliyar_Dam,2017,3,0.21000616113741205,1.5316653138454177,-0.012560581734494874,-0.19796777872088092,37.78925795559985,26.1846830388551,18.225765010874795,75.93773871660233,0.3605752883078342,,,,0.33651759376662604,31.068851251840947,5.693028964162985
Aliyar_Dam,2017,4,0.20181626889605223,1.5056887556876792,-0.008776968681027989,-0.19338184425793473,37.78913042804061,27.36709657598425,20.504749227453146,35.07224225997925,1.3661479095862412,,,,0.2950673562509042,31.068851251840947,5.693028964162985
Aliyar_Dam,2017,5,0.23459411362254812,1.6129927083076037,-0.014659459193020108,-0.22069362484503538,20.252528881486512,26.198079811287585,21.422212280765734,135.80993556976318,1.8465454813103712,,,,0.3575181379967693,31.068851251840947,5.693028964162985
Aliyar_Dam,2017,10,0.26459228051649,1.7195798290023876,-0.008414266298993752,-0.2567496287300356,-56.651863334530674,23.87164115358854,20.484479823505637,157.09416687488556,0.9371046600639318,,,,0.43717402796591487,31.068851251840947,5.693028964162985
Aliyar_Dam,2017,11,0.2430741584945234,1.6422667721611,-0.030446892860768564,-0.21421262172811315,29.25739812373331,23.693544910572257,19.16201927750194,107.16966032981873,1.3764232271946188,,,,0.4012405395507812,31.068851251840947,5.693028964162985
Aliyar_Dam,2017,12,0.1858083984670034,1.4564242571825967,-0.02324509242494877,-0.16326848440551536,29.05418654242351,22.896136767206258,17.499279399584736,53.57139873504639,1.6336151895846454,,,,0.3578675793063256,31.068851251840947,5.693028964162985
Aliyar_Dam,2018,1,0.2008408658197306,1.5026304705276037,-0.01679590861030753,-0.1846678983223223,29.854569634072277,23.492852017529117,14.241175184625888,11.625917434692383,1.5195151313482889,,,,0.24092616146183354,31.068851251840947,5.693028964162985
Aliyar_Dam,2018,2,0.18756828097851566,1.4617453420071491,0.003332960151104283,-0.19078197232850963,35.13920535217562,24.477878877851765,13.40671113634869,14.278776943683624,1.8244202711233504,,,,0.2759885787963867,31.068851251840947,5.693028964162985
Aliyar_Dam,2018,11,0.2289455599280688,1.593850571450469,-0.024989142266680288,-0.20512999779821897,28.818874683593663,23.29991523601393,19.601569352326578,93.14190864562988,1.3247626495231974,,,,0.4396560457017687,31.068851251840947,5.693028964162985
Aliyar_Dam,2018,12,0.2198228787187492,1.5635204435570829,-0.023632408322327807,-0.1972149912374755,28.046129121765944,23.35015398251113,18.14411013066558,33.20854830741882,1.4128487173540305,,,,0.3728038623768796,31.068851251840947,5.693028964162985
Aliyar_Dam,2019,1,0.18212358264967923,1.4453572172668974,-0.012533804511547376,-0.16997778666664365,29.363642685505056,22.97447441265149,12.188289930829058,11.807414770126343,1.8237430753265091,,,,0.24433222124653478,31.068851251840947,5.693028964162985
Aliyar_Dam,2019,2,0.17931668254203315,1.4369936094167461,0.003351327429386717,-0.18255830175773485,34.95846752891566,26.06351956564282,15.770504585145034,8.479885578155518,1.3062846520645677,,,,0.24109072155422634,31.068851251840947,5.693028964162985
